,vbias,rbias,ibias,ibias_meas,counts,vtrig,count_time,count_rate,att_db,delay,port,device
1423,0.096,100000,9.60E-07,8.64E-07,0,0.03,1,0,inf,0.1,8,I20
1424,0.102,100000,1.02E-06,9.25E-07,0,0.03,1,0,inf,0.1,8,I20
1425,0.108,100000,1.08E-06,9.84E-07,0,0.03,1,0,inf,0.1,8,I20
1426,0.114,100000,1.14E-06,1.04E-06,0,0.03,1,0,inf,0.1,8,I20
1427,0.12,100000,1.20E-06,1.10E-06,0,0.03,1,0,inf,0.1,8,I20
1428,0.126,100000,1.26E-06,1.16E-06,0,0.03,1,0,inf,0.1,8,I20
1429,0.132,100000,1.32E-06,1.22E-06,0,0.03,1,0,inf,0.1,8,I20
1430,0.138,100000,1.38E-06,1.28E-06,0,0.03,1,0,inf,0.1,8,I20
1431,0.144,100000,1.44E-06,1.34E-06,0,0.03,1,0,inf,0.1,8,I20
1432,0.15,100000,1.50E-06,1.40E-06,0,0.03,1,0,inf,0.1,8,I20
1433,0.156,100000,1.56E-06,1.46E-06,0,0.03,1,0,inf,0.1,8,I20
1434,0.162,100000,1.62E-06,1.52E-06,0,0.03,1,0,inf,0.1,8,I20
1435,0.168,100000,1.68E-06,1.58E-06,0,0.03,1,0,inf,0.1,8,I20
1436,0.174,100000,1.74E-06,1.64E-06,0,0.03,1,0,inf,0.1,8,I20
1437,0.18,100000,1.80E-06,1.70E-06,0,0.03,1,0,inf,0.1,8,I20
1438,0.186,100000,1.86E-06,1.76E-06,0,0.03,1,0,inf,0.1,8,I20
1439,0.192,100000,1.92E-06,1.82E-06,0,0.03,1,0,inf,0.1,8,I20
1440,0.198,100000,1.98E-06,1.88E-06,0,0.03,1,0,inf,0.1,8,I20
1441,0.204,100000,2.04E-06,1.94E-06,0,0.03,1,0,inf,0.1,8,I20
1442,0.21,100000,2.10E-06,2.00E-06,0,0.03,1,0,inf,0.1,8,I20
1443,0.216,100000,2.16E-06,2.06E-06,0,0.03,1,0,inf,0.1,8,I20
1444,0.222,100000,2.22E-06,2.12E-06,0,0.03,1,0,inf,0.1,8,I20
1445,0.228,100000,2.28E-06,2.18E-06,0,0.03,1,0,inf,0.1,8,I20
1446,0.234,100000,2.34E-06,2.24E-06,0,0.03,1,0,inf,0.1,8,I20
1447,0.24,100000,2.40E-06,2.30E-06,0,0.03,1,0,inf,0.1,8,I20
1448,0.246,100000,2.46E-06,2.36E-06,0,0.03,1,0,inf,0.1,8,I20
1449,0.252,100000,2.52E-06,2.42E-06,0,0.03,1,0,inf,0.1,8,I20
1450,0.258,100000,2.58E-06,2.48E-06,0,0.03,1,0,inf,0.1,8,I20
1451,0.264,100000,2.64E-06,2.54E-06,0,0.03,1,0,inf,0.1,8,I20
1452,0.27,100000,2.70E-06,2.60E-06,0,0.03,1,0,inf,0.1,8,I20
1453,0.276,100000,2.76E-06,2.66E-06,0,0.03,1,0,inf,0.1,8,I20
1454,0.282,100000,2.82E-06,2.72E-06,0,0.03,1,0,inf,0.1,8,I20
1455,0.288,100000,2.88E-06,2.78E-06,0,0.03,1,0,inf,0.1,8,I20
1456,0.294,100000,2.94E-06,2.84E-06,0,0.03,1,0,inf,0.1,8,I20
1457,0.3,100000,3.00E-06,2.90E-06,0,0.03,1,0,inf,0.1,8,I20
1458,0.306,100000,3.06E-06,2.96E-06,0,0.03,1,0,inf,0.1,8,I20
1459,0.312,100000,3.12E-06,3.02E-06,0,0.03,1,0,inf,0.1,8,I20
1460,0.318,100000,3.18E-06,3.08E-06,0,0.03,1,0,inf,0.1,8,I20
1461,0.324,100000,3.24E-06,3.14E-06,0,0.03,1,0,inf,0.1,8,I20
1462,0.33,100000,3.30E-06,3.20E-06,0,0.03,1,0,inf,0.1,8,I20
1463,0.336,100000,3.36E-06,3.26E-06,0,0.03,1,0,inf,0.1,8,I20
1464,0.342,100000,3.42E-06,3.32E-06,0,0.03,1,0,inf,0.1,8,I20
1465,0.348,100000,3.48E-06,3.38E-06,0,0.03,1,0,inf,0.1,8,I20
1466,0.354,100000,3.54E-06,3.44E-06,0,0.03,1,0,inf,0.1,8,I20
1467,0.36,100000,3.60E-06,3.50E-06,0,0.03,1,0,inf,0.1,8,I20
1468,0.366,100000,3.66E-06,3.56E-06,0,0.03,1,0,inf,0.1,8,I20
1469,0.372,100000,3.72E-06,3.62E-06,0,0.03,1,0,inf,0.1,8,I20
1470,0.378,100000,3.78E-06,3.68E-06,0,0.03,1,0,inf,0.1,8,I20
1471,0.384,100000,3.84E-06,3.74E-06,0,0.03,1,0,inf,0.1,8,I20
1472,0.39,100000,3.90E-06,3.80E-06,0,0.03,1,0,inf,0.1,8,I20
1473,0.396,100000,3.96E-06,3.86E-06,0,0.03,1,0,inf,0.1,8,I20
1474,0.402,100000,4.02E-06,3.92E-06,1,0.03,1,1,inf,0.1,8,I20
1475,0.408,100000,4.08E-06,3.98E-06,0,0.03,1,0,inf,0.1,8,I20
1476,0.414,100000,4.14E-06,4.04E-06,0,0.03,1,0,inf,0.1,8,I20
1477,0.42,100000,4.20E-06,4.10E-06,0,0.03,1,0,inf,0.1,8,I20
1478,0.426,100000,4.26E-06,4.16E-06,1,0.03,1,1,inf,0.1,8,I20
1479,0.432,100000,4.32E-06,4.22E-06,2,0.03,1,2,inf,0.1,8,I20
1480,0.438,100000,4.38E-06,4.28E-06,5,0.03,1,5,inf,0.1,8,I20
1481,0.444,100000,4.44E-06,4.35E-06,3,0.03,1,3,inf,0.1,8,I20
1482,0.45,100000,4.50E-06,4.40E-06,6,0.03,1,6,inf,0.1,8,I20
1483,0.456,100000,4.56E-06,4.46E-06,4,0.03,1,4,inf,0.1,8,I20
1484,0.462,100000,4.62E-06,4.52E-06,4,0.03,1,4,inf,0.1,8,I20
1485,0.468,100000,4.68E-06,4.58E-06,6,0.03,1,6,inf,0.1,8,I20
1486,0.474,100000,4.74E-06,4.64E-06,7,0.03,1,7,inf,0.1,8,I20
1487,0.48,100000,4.80E-06,4.70E-06,2,0.03,1,2,inf,0.1,8,I20
1488,0.486,100000,4.86E-06,4.77E-06,4,0.03,1,4,inf,0.1,8,I20
1489,0.492,100000,4.92E-06,4.82E-06,9,0.03,1,9,inf,0.1,8,I20
1490,0.498,100000,4.98E-06,4.88E-06,4,0.03,1,4,inf,0.1,8,I20
1491,0.504,100000,5.04E-06,4.94E-06,14,0.03,1,14,inf,0.1,8,I20
1492,0.51,100000,5.10E-06,5.00E-06,4,0.03,1,4,inf,0.1,8,I20
1493,0.516,100000,5.16E-06,5.06E-06,10,0.03,1,10,inf,0.1,8,I20
1494,0.522,100000,5.22E-06,5.12E-06,13,0.03,1,13,inf,0.1,8,I20
1495,0.528,100000,5.28E-06,5.18E-06,7,0.03,1,7,inf,0.1,8,I20
1496,0.534,100000,5.34E-06,5.24E-06,13,0.03,1,13,inf,0.1,8,I20
1497,0.54,100000,5.40E-06,5.31E-06,14,0.03,1,14,inf,0.1,8,I20
1498,0.546,100000,5.46E-06,5.36E-06,13,0.03,1,13,inf,0.1,8,I20
1499,0.552,100000,5.52E-06,5.42E-06,12,0.03,1,12,inf,0.1,8,I20
1500,0.558,100000,5.58E-06,5.48E-06,17,0.03,1,17,inf,0.1,8,I20
1501,0.564,100000,5.64E-06,5.54E-06,10,0.03,1,10,inf,0.1,8,I20
1502,0.57,100000,5.70E-06,5.60E-06,17,0.03,1,17,inf,0.1,8,I20
1503,0.576,100000,5.76E-06,5.66E-06,15,0.03,1,15,inf,0.1,8,I20
1504,0.582,100000,5.82E-06,5.72E-06,20,0.03,1,20,inf,0.1,8,I20
1505,0.588,100000,5.88E-06,5.78E-06,17,0.03,1,17,inf,0.1,8,I20
1506,0.594,100000,5.94E-06,5.84E-06,24,0.03,1,24,inf,0.1,8,I20
1507,0.6,100000,6.00E-06,5.90E-06,20,0.03,1,20,inf,0.1,8,I20
1508,0.606,100000,6.06E-06,5.96E-06,11,0.03,1,11,inf,0.1,8,I20
1509,0.612,100000,6.12E-06,6.02E-06,20,0.03,1,20,inf,0.1,8,I20
1510,0.618,100000,6.18E-06,6.08E-06,26,0.03,1,26,inf,0.1,8,I20
1511,0.624,100000,6.24E-06,6.14E-06,26,0.03,1,26,inf,0.1,8,I20
1512,0.63,100000,6.30E-06,6.20E-06,20,0.03,1,20,inf,0.1,8,I20
1513,0.636,100000,6.36E-06,6.27E-06,22,0.03,1,22,inf,0.1,8,I20
1514,0.642,100000,6.42E-06,6.32E-06,20,0.03,1,20,inf,0.1,8,I20
1515,0.648,100000,6.48E-06,6.38E-06,21,0.03,1,21,inf,0.1,8,I20
1516,0.654,100000,6.54E-06,6.44E-06,15,0.03,1,15,inf,0.1,8,I20
1517,0.66,100000,6.60E-06,6.50E-06,17,0.03,1,17,inf,0.1,8,I20
1518,0.666,100000,6.66E-06,6.56E-06,17,0.03,1,17,inf,0.1,8,I20
1519,0.672,100000,6.72E-06,6.62E-06,26,0.03,1,26,inf,0.1,8,I20
1520,0.678,100000,6.78E-06,6.68E-06,21,0.03,1,21,inf,0.1,8,I20
1521,0.684,100000,6.84E-06,6.74E-06,23,0.03,1,23,inf,0.1,8,I20
1522,0.69,100000,6.90E-06,6.80E-06,17,0.03,1,17,inf,0.1,8,I20
1523,0.696,100000,6.96E-06,6.86E-06,17,0.03,1,17,inf,0.1,8,I20
1524,0.702,100000,7.02E-06,6.92E-06,15,0.03,1,15,inf,0.1,8,I20
1525,0.708,100000,7.08E-06,6.98E-06,22,0.03,1,22,inf,0.1,8,I20
1526,0.714,100000,7.14E-06,7.04E-06,21,0.03,1,21,inf,0.1,8,I20
1527,0.72,100000,7.20E-06,7.10E-06,29,0.03,1,29,inf,0.1,8,I20
1528,0.726,100000,7.26E-06,7.16E-06,13,0.03,1,13,inf,0.1,8,I20
1529,0.732,100000,7.32E-06,7.22E-06,21,0.03,1,21,inf,0.1,8,I20
1530,0.738,100000,7.38E-06,7.28E-06,22,0.03,1,22,inf,0.1,8,I20
1531,0.744,100000,7.44E-06,7.34E-06,20,0.03,1,20,inf,0.1,8,I20
1532,0.75,100000,7.50E-06,7.40E-06,17,0.03,1,17,inf,0.1,8,I20
1533,0.756,100000,7.56E-06,7.46E-06,31,0.03,1,31,inf,0.1,8,I20
1534,0.762,100000,7.62E-06,7.52E-06,21,0.03,1,21,inf,0.1,8,I20
1535,0.768,100000,7.68E-06,7.58E-06,24,0.03,1,24,inf,0.1,8,I20
1536,0.774,100000,7.74E-06,7.64E-06,18,0.03,1,18,inf,0.1,8,I20
1537,0.78,100000,7.80E-06,7.70E-06,18,0.03,1,18,inf,0.1,8,I20
1538,0.786,100000,7.86E-06,7.76E-06,27,0.03,1,27,inf,0.1,8,I20
1539,0.792,100000,7.92E-06,7.82E-06,29,0.03,1,29,inf,0.1,8,I20
1540,0.798,100000,7.98E-06,7.88E-06,19,0.03,1,19,inf,0.1,8,I20
1541,0.804,100000,8.04E-06,7.94E-06,26,0.03,1,26,inf,0.1,8,I20
1542,0.81,100000,8.10E-06,8.00E-06,18,0.03,1,18,inf,0.1,8,I20
1543,0.816,100000,8.16E-06,8.06E-06,30,0.03,1,30,inf,0.1,8,I20
1544,0.822,100000,8.22E-06,8.12E-06,28,0.03,1,28,inf,0.1,8,I20
1545,0.828,100000,8.28E-06,8.19E-06,20,0.03,1,20,inf,0.1,8,I20
1546,0.834,100000,8.34E-06,8.24E-06,13,0.03,1,13,inf,0.1,8,I20
1547,0.84,100000,8.40E-06,8.30E-06,27,0.03,1,27,inf,0.1,8,I20
1548,0.846,100000,8.46E-06,8.36E-06,23,0.03,1,23,inf,0.1,8,I20
1549,0.852,100000,8.52E-06,8.42E-06,16,0.03,1,16,inf,0.1,8,I20
1550,0.858,100000,8.58E-06,8.48E-06,20,0.03,1,20,inf,0.1,8,I20
1551,0.864,100000,8.64E-06,8.54E-06,21,0.03,1,21,inf,0.1,8,I20
1552,0.87,100000,8.70E-06,8.61E-06,20,0.03,1,20,inf,0.1,8,I20
1553,0.876,100000,8.76E-06,8.66E-06,26,0.03,1,26,inf,0.1,8,I20
1554,0.882,100000,8.82E-06,8.72E-06,22,0.03,1,22,inf,0.1,8,I20
1555,0.888,100000,8.88E-06,8.78E-06,20,0.03,1,20,inf,0.1,8,I20
1556,0.894,100000,8.94E-06,8.84E-06,18,0.03,1,18,inf,0.1,8,I20
1557,0.9,100000,9.00E-06,8.90E-06,30,0.03,1,30,inf,0.1,8,I20
1558,0.906,100000,9.06E-06,8.96E-06,16,0.03,1,16,inf,0.1,8,I20
1559,0.912,100000,9.12E-06,9.02E-06,17,0.03,1,17,inf,0.1,8,I20
1560,0.918,100000,9.18E-06,9.08E-06,22,0.03,1,22,inf,0.1,8,I20
1561,0.924,100000,9.24E-06,9.15E-06,23,0.03,1,23,inf,0.1,8,I20
1562,0.93,100000,9.30E-06,9.20E-06,22,0.03,1,22,inf,0.1,8,I20
1563,0.936,100000,9.36E-06,9.26E-06,25,0.03,1,25,inf,0.1,8,I20
1564,0.942,100000,9.42E-06,9.32E-06,23,0.03,1,23,inf,0.1,8,I20
1565,0.948,100000,9.48E-06,9.38E-06,21,0.03,1,21,inf,0.1,8,I20
1566,0.954,100000,9.54E-06,9.44E-06,21,0.03,1,21,inf,0.1,8,I20
1567,0.96,100000,9.60E-06,9.50E-06,19,0.03,1,19,inf,0.1,8,I20
1568,0.966,100000,9.66E-06,9.56E-06,18,0.03,1,18,inf,0.1,8,I20
1569,0.972,100000,9.72E-06,9.62E-06,29,0.03,1,29,inf,0.1,8,I20
1570,0.978,100000,9.78E-06,9.68E-06,26,0.03,1,26,inf,0.1,8,I20
1571,0.984,100000,9.84E-06,9.74E-06,20,0.03,1,20,inf,0.1,8,I20
1572,0.99,100000,9.90E-06,9.80E-06,24,0.03,1,24,inf,0.1,8,I20
1573,0.996,100000,9.96E-06,9.86E-06,15,0.03,1,15,inf,0.1,8,I20
1574,1.002,100000,1.00E-05,9.92E-06,26,0.03,1,26,inf,0.1,8,I20
1575,1.008,100000,1.01E-05,9.98E-06,30,0.03,1,30,inf,0.1,8,I20
1576,1.014,100000,1.01E-05,1.00E-05,15,0.03,1,15,inf,0.1,8,I20
1577,1.02,100000,1.02E-05,1.01E-05,24,0.03,1,24,inf,0.1,8,I20
1578,1.026,100000,1.03E-05,1.02E-05,29,0.03,1,29,inf,0.1,8,I20
1579,1.032,100000,1.03E-05,1.02E-05,18,0.03,1,18,inf,0.1,8,I20
1580,1.038,100000,1.04E-05,1.03E-05,30,0.03,1,30,inf,0.1,8,I20
1581,1.044,100000,1.04E-05,1.03E-05,24,0.03,1,24,inf,0.1,8,I20
1582,1.05,100000,1.05E-05,1.04E-05,24,0.03,1,24,inf,0.1,8,I20
1583,1.056,100000,1.06E-05,1.05E-05,26,0.03,1,26,inf,0.1,8,I20
1584,1.062,100000,1.06E-05,1.05E-05,21,0.03,1,21,inf,0.1,8,I20
1585,1.068,100000,1.07E-05,1.06E-05,20,0.03,1,20,inf,0.1,8,I20
1586,1.074,100000,1.07E-05,1.06E-05,23,0.03,1,23,inf,0.1,8,I20
1587,1.08,100000,1.08E-05,1.07E-05,16,0.03,1,16,inf,0.1,8,I20
1588,1.086,100000,1.09E-05,1.08E-05,81,0.03,1,81,inf,0.1,8,I20
1589,1.092,100000,1.09E-05,1.08E-05,152,0.03,1,152,inf,0.1,8,I20
1590,1.098,100000,1.10E-05,2.91E-06,0,0.03,1,0,inf,0.1,8,I20
1591,1.104,100000,1.10E-05,2.92E-06,0,0.03,1,0,inf,0.1,8,I20
1592,1.11,100000,1.11E-05,2.94E-06,0,0.03,1,0,inf,0.1,8,I20
1593,1.116,100000,1.12E-05,2.95E-06,0,0.03,1,0,inf,0.1,8,I20
1594,1.122,100000,1.12E-05,2.97E-06,0,0.03,1,0,inf,0.1,8,I20
1595,1.128,100000,1.13E-05,2.98E-06,0,0.03,1,0,inf,0.1,8,I20
1596,1.134,100000,1.13E-05,3.00E-06,0,0.03,1,0,inf,0.1,8,I20
1597,1.14,100000,1.14E-05,3.02E-06,0,0.03,1,0,inf,0.1,8,I20
1598,1.146,100000,1.15E-05,3.03E-06,0,0.03,1,0,inf,0.1,8,I20
1599,1.152,100000,1.15E-05,3.00E-06,0,0.03,1,0,inf,0.1,8,I20
1600,1.158,100000,1.16E-05,3.01E-06,0,0.03,1,0,inf,0.1,8,I20
1601,1.164,100000,1.16E-05,3.03E-06,0,0.03,1,0,inf,0.1,8,I20
1602,1.17,100000,1.17E-05,3.04E-06,0,0.03,1,0,inf,0.1,8,I20
1603,1.176,100000,1.18E-05,3.06E-06,0,0.03,1,0,inf,0.1,8,I20
1604,1.182,100000,1.18E-05,3.07E-06,0,0.03,1,0,inf,0.1,8,I20
1605,1.188,100000,1.19E-05,3.09E-06,0,0.03,1,0,inf,0.1,8,I20
1606,1.194,100000,1.19E-05,3.10E-06,0,0.03,1,0,inf,0.1,8,I20
1607,1.2,100000,1.20E-05,3.12E-06,0,0.03,1,0,inf,0.1,8,I20
